ETPL_Inst_Code|ETPL_CIP_Code|ETPL_Credential|ETPL_CIP_USHE|ETPL_Program_USHE|ETPL_IPEDS|ETPL_Deg_Intent|ETPL_Year|ETPL_Key|Created_Date|Modified_Date|Inactive
4027|520201|AS|52.0201_4|Business Administration and Management, General|3|3|2025|40272025520201AS52.0201_433|2025-08-18 15:53:36.937|NULL|N
4027|520201|BS|52.0201_10|Business Administration and Management, General|5|5|2025|40272025520201BS52.0201_1055|2025-08-18 15:53:36.937|NULL|N
4027|520201|BS|52.0201_5|Business Administration and Management, General|5|5|2025|40272025520201BS52.0201_555|2025-08-18 15:53:36.937|NULL|N
4027|520201|BS|52.0201_6|Business Administration and Management, General|5|5|2025|40272025520201BS52.0201_655|2025-08-18 15:53:36.937|NULL|N
4027|520201|BS|52.0201_7|Business Administration and Management, General|5|5|2025|40272025520201BS52.0201_755|2025-08-18 15:53:36.937|NULL|N
4027|520201|BS|52.0201_8|Business Administration and Management, General|5|5|2025|40272025520201BS52.0201_855|2025-08-18 15:53:36.937|NULL|N
4027|520201|BS|52.0201_9|Business Administration and Management, General|5|5|2025|40272025520201BS52.0201_955|2025-08-18 15:53:36.937|NULL|N
4027|520205|CT|NULL|Operations Management and Supervision|1B|1B|2025|40272025520205CT1B1B|2025-08-18 15:53:36.937|NULL|N
4027|520205|CT|52.0205_1|Operations Management and Supervision|1B|1B|2025|40272025520205CT52.0205_11B1B|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|52.0205_10|Operations Management and Supervision|5|5|2025|40272025520205BS52.0205_1055|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|52.0205_11|Operations Management and Supervision|5|5|2025|40272025520205BS52.0205_1155|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|52.0205_12|Operations Management and Supervision|5|5|2025|40272025520205BS52.0205_1255|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|52.0205_13|Operations Management and Supervision|5|5|2025|40272025520205BS52.0205_1355|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|52.0205_14|Operations Management and Supervision|5|5|2025|40272025520205BS52.0205_1455|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|52.0205_15|Operations Management and Supervision|5|5|2025|40272025520205BS52.0205_1555|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|52.0205_16|Operations Management and Supervision|5|5|2025|40272025520205BS52.0205_1655|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|52.0205_17|Operations Management and Supervision|5|5|2025|40272025520205BS52.0205_1755|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|52.0205_18|Operations Management and Supervision|5|5|2025|40272025520205BS52.0205_1855|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|52.0205_2|Operations Management and Supervision|5|5|2025|40272025520205BS52.0205_255|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|52.0205_3|Operations Management and Supervision|5|5|2025|40272025520205BS52.0205_355|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|52.0205_4|Operations Management and Supervision|5|5|2025|40272025520205BS52.0205_455|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|52.0205_5|Operations Management and Supervision|5|5|2025|40272025520205BS52.0205_555|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|52.0205_6|Operations Management and Supervision|5|5|2025|40272025520205BS52.0205_655|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|52.0205_7|Operations Management and Supervision|5|5|2025|40272025520205BS52.0205_755|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|52.0205_8|Operations Management and Supervision|5|5|2025|40272025520205BS52.0205_855|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|52.0205_9|Operations Management and Supervision|5|5|2025|40272025520205BS52.0205_955|2025-08-18 15:53:36.937|NULL|N
4027|520205|BS|NULL|Operations Management and Supervision|5|5|2025|40272025520205BS55|2025-08-18 15:53:36.937|NULL|N
4027|520301|CT|NULL|Accounting|2|2|2025|40272025520301CT22|2025-08-18 15:53:36.937|NULL|N
4027|520301|CT|52.0301_1|Accounting|2|2|2025|40272025520301CT52.0301_122|2025-08-18 15:53:36.937|NULL|N
4027|520301|AS|52.0301_2|Accounting|3|3|2025|40272025520301AS52.0301_233|2025-08-18 15:53:36.937|NULL|N
4027|520301|AS|52.0301_3|Accounting|3|3|2025|40272025520301AS52.0301_333|2025-08-18 15:53:36.937|NULL|N
4027|520301|BS|52.0301_4|Accounting|5|5|2025|40272025520301BS52.0301_455|2025-08-18 15:53:36.937|NULL|N
4027|520301|BS|52.0301_5|Accounting|5|5|2025|40272025520301BS52.0301_555|2025-08-18 15:53:36.937|NULL|N
4027|520301|BS|NULL|Accounting|5|5|2025|40272025520301BS55|2025-08-18 15:53:36.937|NULL|N
4027|520301|MS|NULL|Accounting|7|7|2025|40272025520301MS77|2025-08-18 15:53:36.937|NULL|N
4027|520801|BS|52.0801_1|Finance, General|5|5|2025|40272025520801BS52.0801_155|2025-08-18 15:53:36.937|NULL|N
4027|520801|BS|52.0801_2|Finance, General|5|5|2025|40272025520801BS52.0801_255|2025-08-18 15:53:36.937|NULL|N
4027|520804|CT|NULL|Financial Planning and Services|1A|1A|2025|40272025520804CT1A1A|2025-08-18 15:53:36.937|NULL|N
4027|520804|BS|52.0804|Financial Planning and Services|5|5|2025|40272025520804BS52.080455|2025-08-18 15:53:36.937|NULL|N
4027|520804|MS|NULL|Financial Planning and Services|7|7|2025|40272025520804MS77|2025-08-18 15:53:36.937|NULL|N
4027|520901|AS|52.0901_1|Hospitality Administration/Management, General|3|3|2025|40272025520901AS52.0901_133|2025-08-18 15:53:36.937|NULL|N
4027|520901|AS|52.0901_2|Hospitality Administration/Management, General|3|3|2025|40272025520901AS52.0901_233|2025-08-18 15:53:36.937|NULL|N
4027|520901|BS|52.0901_3|Hospitality Administration/Management, General|5|5|2025|40272025520901BS52.0901_355|2025-08-18 15:53:36.937|NULL|N
4027|521099|CT|NULL|Human Resources Management and Services, Other|1A|1A|2025|40272025521099CT1A1A|2025-08-18 15:53:36.937|NULL|N
4027|521401|BS|52.1401_1|Marketing/Marketing Management, General|5|5|2025|40272025521401BS52.1401_155|2025-08-18 15:53:36.937|NULL|N
4027|521401|BS|52.1401_2|Marketing/Marketing Management, General|5|5|2025|40272025521401BS52.1401_255|2025-08-18 15:53:36.937|NULL|N
4027|521404|CT|52.1404|Digital Marketing and Analytics|1B|1B|2025|40272025521404CT52.14041B1B|2025-08-18 15:53:36.937|NULL|N
4027|521404|BS|NULL|Digital Marketing and Analytics|5|5|2025|40272025521404BS55|2025-08-18 15:53:36.937|NULL|N
4027|521801|CT|NULL|Sales, Distribution, and Marketing Operations, General|1A|1A|2025|40272025521801CT1A1A|2025-08-18 15:53:36.937|NULL|N
4027|522001|CT|52.2001_1|Construction Management|1B|1B|2025|40272025522001CT52.2001_11B1B|2025-08-18 15:53:36.937|NULL|N
4027|522001|AS|52.2001_2|Construction Management|3|3|2025|40272025522001AS52.2001_233|2025-08-18 15:53:36.937|NULL|N
4027|522001|BS|52.2001_3|Construction Management|5|5|2025|40272025522001BS52.2001_355|2025-08-18 15:53:36.937|NULL|N
44|110201|CT|PROG|Software Development|2|2|2024|442024110201CTPROG22|2024-08-15 06:38:11.847|NULL|N
44|110201|CT|TESD|Computer Programming|2|2|2024|442024110201CTTESD22|2024-08-15 06:38:11.847|NULL|N
44|110801|CT|GDTE|Graphic Design|2|2|2024|442024110801CTGDTE22|2024-08-15 06:38:11.847|NULL|N
44|110801|CT|MDTC|Graphic Designer|2|2|2024|442024110801CTMDTC22|2024-08-15 06:38:11.847|NULL|N
44|110901|CT|ITEC|Computer Systems Networking and Telecommunications|1B|1B|2024|442024110901CTITEC1B1B|2024-08-15 06:38:11.847|NULL|N
44|110901|CT|TEIT|Information Technology Systems: All Specialties|1B|1B|2024|442024110901CTTEIT1B1B|2024-08-15 06:38:11.847|NULL|N
44|120401|CT|TECS|Cosmetology|2|2|2024|442024120401CTTECS22|2024-08-15 06:38:11.847|NULL|N
44|120401|CT|TENT|Nail Technician|2|2|2024|442024120401CTTENT22|2024-08-15 06:38:11.847|NULL|N
44|120402|CT|TEBA|Barbering|2|2|2024|442024120402CTTEBA22|2024-08-15 06:38:11.847|NULL|N
44|120505|CT|CULA|Culinary Arts|2|2|2024|442024120505CTCULA22|2024-08-15 06:38:11.847|NULL|N
44|150702|CT|TEND|Non-Destructive Inspection|2|2|2024|442024150702CTTEND22|2024-08-15 06:38:11.847|NULL|N
44|151302|CT|CADT|Computer Aided Design Technology|2|2|2024|442024151302CTCADT22|2024-08-15 06:38:11.847|NULL|N
44|460201|CT|CONS|Construction|1A|1A|2024|442024460201CTCONS1A1A|2024-08-15 06:38:11.847|NULL|N
44|460201|CT|YBLD|YouthBuild|1A|1A|2024|442024460201CTYBLD1A1A|2024-08-15 06:38:11.847|NULL|N
44|460302|CT|ELAP|Electrician Apprentice Related Instruction|1A|1A|2024|442024460302CTELAP1A1A|2024-08-15 06:38:11.847|NULL|N
44|460302|CT|ELAU|Electrician Apprentice Related Instruction - JATC|1A|1A|2024|442024460302CTELAU1A1A|2024-08-15 06:38:11.847|NULL|N
44|460302|CT|ELTT|Electrician Trades Preparation|1A|1A|2024|442024460302CTELTT1A1A|2024-08-15 06:38:11.847|NULL|N
44|460302|CT|TEEL|Electrician Apprentice Related Instruction|1A|1A|2024|442024460302CTTEEL1A1A|2024-08-15 06:38:11.847|NULL|N
44|460503|CT|TEPL|Plumber Apprentice Related Instruction|1B|1B|2024|442024460503CTTEPL1B1B|2024-08-15 06:38:11.847|NULL|N
44|470201|CT|HVAC|HVAC Technician Apprentice Related Instruction|1B|1B|2024|442024470201CTHVAC1B1B|2024-08-15 06:38:11.847|NULL|N
44|470303|CT|IAMT|Industrial Automation|2|2|2024|442024470303CTIAMT22|2024-08-15 06:38:11.847|NULL|N
44|470604|CT|AUTO|Automotive Technician|2|2|2024|442024470604CTAUTO22|2024-08-15 06:38:11.847|NULL|N
44|480501|CT|MACHIII|Machinist Level III|1B|1B|2024|442024480501CTMACHIII1B1B|2024-08-15 06:38:11.847|NULL|N
44|480501|CT|MCAP|Machinist Apprentice Related Instruction|1B|1B|2024|442024480501CTMCAP1B1B|2024-08-15 06:38:11.847|NULL|N
44|480501|CT|MACH|Machinist II|2|2|2024|442024480501CTMACH22|2024-08-15 06:38:11.847|NULL|N
44|480508|CT|MFAB|Metal Fabrication|2|2|2024|442024480508CTMFAB22|2024-08-15 06:38:11.847|NULL|N
44|480508|CT|WELD|Welder Production|2|2|2024|442024480508CTWELD22|2024-08-15 06:38:11.847|NULL|N
44|480508|CT|WELDI|Welder Production|2|2|2024|442024480508CTWELDI22|2024-08-15 06:38:11.847|NULL|N
44|480508|CT|WELDIII|Welder Advanced|2|2|2024|442024480508CTWELDIII22|2024-08-15 06:38:11.847|NULL|N
44|510601|CT|TEDE|Dental Assisting|2|2|2024|442024510601CTTEDE22|2024-08-15 06:38:11.847|NULL|N
44|510707|CT|TEME|Medical Scribe|1B|1B|2024|442024510707CTTEME1B1B|2024-08-15 06:38:11.847|NULL|N
44|510713|CT|TEMC|Medical Coding and Billing Specialist|2|2|2024|442024510713CTTEMC22|2024-08-15 06:38:11.847|NULL|N
44|510801|CT|CLIN|Clinical Laboratory Assistant|2|2|2024|442024510801CTCLIN22|2024-08-15 06:38:11.847|NULL|N
44|510801|CT|TEMA|Medical Assistant|2|2|2024|442024510801CTTEMA22|2024-08-15 06:38:11.847|NULL|N
44|510805|CT|TEPT|Pharmacy Technician|1B|1B|2024|442024510805CTTEPT1B1B|2024-08-15 06:38:11.847|NULL|N
44|513902|CT|TENA|Nursing Assistant|1A|1A|2024|442024513902CTTENA1A1A|2024-08-15 06:38:11.847|NULL|N
44|520401|CT|BTEC|Business|2|2|2024|442024520401CTBTEC22|2024-08-15 06:38:11.847|NULL|N
44|521501|CT|TERE|Real Estate Agent and Broker - Pre Licensure|1A|1A|2024|442024521501CTTERE1A1A|2024-08-15 06:38:11.847|NULL|N
44|110201|CT|PROG|Computer Programming/Programmer, General|2|2|2025|442025110201CTPROG22|2025-08-18 15:53:36.937|NULL|N
44|110201|CT|TESD|Computer Programming/Programmer, General|2|2|2025|442025110201CTTESD22|2025-08-18 15:53:36.937|NULL|N
44|110801|CT|MDTC|Web Page, Digital/Multimedia and Information Resources Design|2|2|2025|442025110801CTMDTC22|2025-08-18 15:53:36.937|NULL|N
44|110801|CT|TEDG|Web Page, Digital/Multimedia and Information Resources Design|2|2|2025|442025110801CTTEDG22|2025-08-18 15:53:36.937|NULL|N
44|110901|CT|ITEC|Computer Systems Networking and Telecommunications|1B|1B|2025|442025110901CTITEC1B1B|2025-08-18 15:53:36.937|NULL|N
44|110901|CT|TEIT|Computer Systems Networking and Telecommunications|1B|1B|2025|442025110901CTTEIT1B1B|2025-08-18 15:53:36.937|NULL|N
44|120401|LC|TECS|Cosmetology/Cosmetologist, General|2|2|2025|442025120401LCTECS22|2025-08-18 15:53:36.937|NULL|N
44|120401|LC|TENT|Cosmetology/Cosmetologist, General|2|2|2025|442025120401LCTENT22|2025-08-18 15:53:36.937|NULL|N
44|120402|CT|TEBA|Barbering/Barber|2|2|2025|442025120402CTTEBA22|2025-08-18 15:53:36.937|NULL|N
44|120505|CT|CULA|Food Preparation/Professional Cooking/Kitchen Assistant|2|2|2025|442025120505CTCULA22|2025-08-18 15:53:36.937|NULL|N
44|141801|CT|COMP|Materials Engineering|1B|1B|2025|442025141801CTCOMP1B1B|2025-08-18 15:53:36.937|NULL|N
44|150702|CT|TEND|Quality Control Technology/Technician|2|2|2025|442025150702CTTEND22|2025-08-18 15:53:36.937|NULL|N
44|151302|CT|CADT|CAD/CADD Drafting and/or Design Technology/Technician|2|2|2025|442025151302CTCADT22|2025-08-18 15:53:36.937|NULL|N
44|460201|CT|CONS|Carpentry/Carpenter|1A|1A|2025|442025460201CTCONS1A1A|2025-08-18 15:53:36.937|NULL|N
44|460201|CT|YBLD|Carpentry/Carpenter|1A|1A|2025|442025460201CTYBLD1A1A|2025-08-18 15:53:36.937|NULL|N
44|460302|CT|ELAP|Electrician|1A|1A|2025|442025460302CTELAP1A1A|2025-08-18 15:53:36.937|NULL|N
44|460302|CT|ELAU|Electrician|1A|1A|2025|442025460302CTELAU1A1A|2025-08-18 15:53:36.937|NULL|N
44|460302|CT|ELTT|Electrician|1A|1A|2025|442025460302CTELTT1A1A|2025-08-18 15:53:36.937|NULL|N
44|460302|LC|TEEL|Electrician|1B|1B|2025|442025460302LCTEEL1B1B|2025-08-18 15:53:36.937|NULL|N
44|460503|LC|TEPL|Plumbing Technology/Plumber|1B|1B|2025|442025460503LCTEPL1B1B|2025-08-18 15:53:36.937|NULL|N
44|470303|CT|IAMT|Industrial Mechanics and Maintenance Technology|2|2|2025|442025470303CTIAMT22|2025-08-18 15:53:36.937|NULL|N
44|470604|CT|AUTO|Automobile/Automotive Mechanics Technology/Technician|2|2|2025|442025470604CTAUTO22|2025-08-18 15:53:36.937|NULL|N
44|480501|CT|MACH|Machine Tool Technology/Machinist|2|2|2025|442025480501CTMACH22|2025-08-18 15:53:36.937|NULL|N
44|480501|CT|MACHIII|Machine Tool Technology/Machinist|2|2|2025|442025480501CTMACHIII22|2025-08-18 15:53:36.937|NULL|N
44|480501|CT|MCAP|Machine Tool Technology/Machinist|2|2|2025|442025480501CTMCAP22|2025-08-18 15:53:36.937|NULL|N
44|480508|CT|MFAB|Welding Technology/Welder|2|2|2025|442025480508CTMFAB22|2025-08-18 15:53:36.937|NULL|N
44|480508|CT|WELD|Welding Technology/Welder|2|2|2025|442025480508CTWELD22|2025-08-18 15:53:36.937|NULL|N
44|480508|CT|WELDI|Welding Technology/Welder|2|2|2025|442025480508CTWELDI22|2025-08-18 15:53:36.937|NULL|N
44|480508|CT|WELDIII|Welding Technology/Welder|2|2|2025|442025480508CTWELDIII22|2025-08-18 15:53:36.937|NULL|N
44|510601|CT|TEDE|Dental Assisting/Assistant|2|2|2025|442025510601CTTEDE22|2025-08-18 15:53:36.937|NULL|N
44|510707|CT|TEME|Health Information/Medical Records Technology/Technician|1B|1B|2025|442025510707CTTEME1B1B|2025-08-18 15:53:36.937|NULL|N
44|510713|OC|TEMC|Medical Insurance Coding Specialist/Coder|2|2|2025|442025510713OCTEMC22|2025-08-18 15:53:36.937|NULL|N
44|510801|CT|CLIN|Medical/Clinical Assistant|2|2|2025|442025510801CTCLIN22|2025-08-18 15:53:36.937|NULL|N
44|510801|CT|TEMA|Medical/Clinical Assistant|2|2|2025|442025510801CTTEMA22|2025-08-18 15:53:36.937|NULL|N
44|510805|LC|TEPT|Pharmacy Technician/Assistant|1B|1B|2025|442025510805LCTEPT1B1B|2025-08-18 15:53:36.937|NULL|N
44|511009|CT|NULL|Phlebotomy Technician/Phlebotomist|1A|1A|2025|442025511009CT1A1A|2025-08-18 15:53:36.937|NULL|N
44|513902|OC|TENA|Nursing Assistant/Aide and Patient Care Assistant/Aide|1A|1A|2025|442025513902OCTENA1A1A|2025-08-18 15:53:36.937|NULL|N
44|513999|LC|NRSG|Practical Nursing, Vocational Nursing and Nursing Assistants, Other|2|2|2025|442025513999LCNRSG22|2025-08-18 15:53:36.937|NULL|N
44|520401|CT|TEBP|Administrative Assistant and Secretarial Science, General|2|2|2025|442025520401CTTEBP22|2025-08-18 15:53:36.937|NULL|N
44|521501|LC|TERE|Real Estate|1A|1A|2025|442025521501LCTERE1A1A|2025-08-18 15:53:36.937|NULL|N
45|110801|CT|DIDS|Digital Design|2|2|2024|452024110801CTDIDS22|2024-08-15 06:38:11.847|NULL|N
45|110801|CT|WBMO|Web & Mobile Development|2|2|2024|452024110801CTWBMO22|2024-08-15 06:38:11.847|NULL|N
45|110901|CT|IFTE|Information Technology|1B|1B|2024|452024110901CTIFTE1B1B|2024-08-15 06:38:11.847|NULL|N
45|110901|CT|ITWT|IT/Web Technology|1B|1B|2024|452024110901CTITWT1B1B|2024-08-15 06:38:11.847|NULL|N
45|120401|LC|COSU|Cosmetology|2|2|2024|452024120401LCCOSU22|2024-08-15 06:38:11.847|NULL|N
45|120409|LC|MESN|Master Esthetician|2|2|2024|452024120409LCMESN22|2024-08-15 06:38:11.847|NULL|N
45|120503|CT|CULR|Culinary Arts|2|2|2024|452024120503CTCULR22|2024-08-15 06:38:11.847|NULL|N
45|120506|CT|MEAT|Meat Cutting/Meat Cutter|2|2|2024|452024120506CTMEAT22|2024-08-15 06:38:11.847|NULL|N
45|307101|CT|DATA|Data Analytics|1B|1B|2024|452024307101CTDATA1B1B|2024-08-15 06:38:11.847|NULL|N
45|430107|OC|POLA|Police Academy|1B|1B|2024|452024430107OCPOLA1B1B|2024-08-15 06:38:11.847|NULL|N
45|430203|OC|FIRS|Fire and Rescue Services|1B|1B|2024|452024430203OCFIRS1B1B|2024-08-15 06:38:11.847|NULL|N
45|460201|CT|COTE|Construction Technology|2|2|2024|452024460201CTCOTE22|2024-08-15 06:38:11.847|NULL|N
45|460302|LC|APPE|Electrical Apprenticeship|1B|1B|2024|452024460302LCAPPE1B1B|2024-08-15 06:38:11.847|NULL|N
45|460503|LC|APPP|Plumbing Apprenticeship|1B|1B|2024|452024460503LCAPPP1B1B|2024-08-15 06:38:11.847|NULL|N
45|470105|CT|DRDS|Drafting and Design|2|2|2024|452024470105CTDRDS22|2024-08-15 06:38:11.847|NULL|N
45|470303|CT|AMAC|Controls Engineering Technology|1B|1B|2024|452024470303CTAMAC1B1B|2024-08-15 06:38:11.847|NULL|N
45|470303|CT|ATTE|Automation Technology|2|2|2024|452024470303CTATTE22|2024-08-15 06:38:11.847|NULL|N
45|470303|CT|CTRL|Controls Engineering Technology|2|2|2024|452024470303CTCTRL22|2024-08-15 06:38:11.847|NULL|N
45|470603|CT|AUTC|Auto Collision|2|2|2024|452024470603CTAUTC22|2024-08-15 06:38:11.847|NULL|N
45|470603|CT|CLRT|Collision Repair Technology|2|2|2024|452024470603CTCLRT22|2024-08-15 06:38:11.847|NULL|N
45|470604|CT|AUTM|Automotive Service|1B|1B|2024|452024470604CTAUTM1B1B|2024-08-15 06:38:11.847|NULL|N
45|470604|CT|AUTO|Automotive Service|1B|1B|2024|452024470604CTAUTO1B1B|2024-08-15 06:38:11.847|NULL|N
45|470604|OC|AUTA|Automotive Service II|1B|1B|2024|452024470604OCAUTA1B1B|2024-08-15 06:38:11.847|NULL|N
45|470605|CT|DIES|Diesel Technology|2|2|2024|452024470605CTDIES22|2024-08-15 06:38:11.847|NULL|N
45|480501|CT|MACT|Machining Technology|2|2|2024|452024480501CTMACT22|2024-08-15 06:38:11.847|NULL|N
45|480508|CT|WELT|Welding Technology|2|2|2024|452024480508CTWELT22|2024-08-15 06:38:11.847|NULL|N
45|490202|CT|NULL|Heavy Equipment Operator|1B|1B|2024|452024490202CT1B1B|2024-08-15 06:38:11.847|NULL|N
45|490202|CT|HEOC|Heavy Equipment Operator/CDL|1B|1B|2024|452024490202CTHEOC1B1B|2024-08-15 06:38:11.847|NULL|N
45|490202|CT|HEOP|Heavy Equipment Operator|1B|1B|2024|452024490202CTHEOP1B1B|2024-08-15 06:38:11.847|NULL|N
45|490205|LC|CDLA|Commercial Driver's License class A|1B|1B|2024|452024490205LCCDLA1B1B|2024-08-15 06:38:11.847|NULL|N
45|500408|CT|IDEA|Interior Design|2|2|2024|452024500408CTIDEA22|2024-08-15 06:38:11.847|NULL|N
45|510601|CT|DNAS|Dental Assisting|2|2|2024|452024510601CTDNAS22|2024-08-15 06:38:11.847|NULL|N
45|510801|CT|MAST|Medical Assistant|2|2|2024|452024510801CTMAST22|2024-08-15 06:38:11.847|NULL|N
45|510805|LC|PHRA|Pharmacy Technician Advanced|1B|1B|2024|452024510805LCPHRA1B1B|2024-08-15 06:38:11.847|NULL|N
45|510904|LC|EMPA|Paramedic|1A|1A|2024|452024510904LCEMPA1A1A|2024-08-15 06:38:11.847|NULL|N
45|510904|LC|EMSP|Paramedic|1A|1A|2024|452024510904LCEMSP1A1A|2024-08-15 06:38:11.847|NULL|N
45|510904|LC|EMTE|Emergency Medical Technician|1A|1A|2024|452024510904LCEMTE1A1A|2024-08-15 06:38:11.847|NULL|N
45|511009|LC|PHLB|Phlebotomy|1A|1A|2024|452024511009LCPHLB1A1A|2024-08-15 06:38:11.847|NULL|N
45|513501|LC|THMS|Therapeutic Massage|1B|1B|2024|452024513501LCTHMS1B1B|2024-08-15 06:38:11.847|NULL|N
45|513901|LC|PNRS|Practical Nursing|2|2|2024|452024513901LCPNRS22|2024-08-15 06:38:11.847|NULL|N
45|513902|LC|NSAS|Nursing Assistant|1A|1A|2024|452024513902LCNSAS1A1A|2024-08-15 06:38:11.847|NULL|N
45|520401|CT|BUSI|Business|2|2|2024|452024520401CTBUSI22|2024-08-15 06:38:11.847|NULL|N
45|521501|LC|REAL|Real Estate|1A|1A|2024|452024521501LCREAL1A1A|2024-08-15 06:38:11.847|NULL|N
45|521902|CT|FADV|Fashion Merchandising and Development|2|2|2024|452024521902CTFADV22|2024-08-15 06:38:11.847|NULL|N
45|110801|CT|DIDS|Web Page, Digital/Multimedia and Information Resources Design|2|2|2025|452025110801CTDIDS22|2025-08-18 15:53:36.937|NULL|N
45|110801|CT|SDEV|Web Page, Digital/Multimedia and Information Resources Design|2|2|2025|452025110801CTSDEV22|2025-08-18 15:53:36.937|NULL|N
45|110901|CT|IFTE|Computer Systems Networking and Telecommunications|1B|1B|2025|452025110901CTIFTE1B1B|2025-08-18 15:53:36.937|NULL|N
45|110901|CT|ITWT|Computer Systems Networking and Telecommunications|1B|1B|2025|452025110901CTITWT1B1B|2025-08-18 15:53:36.937|NULL|N
45|120401|LC|COSU|Cosmetology/Cosmetologist, General|2|2|2025|452025120401LCCOSU22|2025-08-18 15:53:36.937|NULL|N
45|120409|LC|MESN|Aesthetician/Esthetician and Skin Care Specialist|2|2|2025|452025120409LCMESN22|2025-08-18 15:53:36.937|NULL|N
45|120503|CT|CULR|Culinary Arts/Chef Training|2|2|2025|452025120503CTCULR22|2025-08-18 15:53:36.937|NULL|N
45|120506|CT|MEAT|Meat Cutting/Meat Cutter|2|2|2025|452025120506CTMEAT22|2025-08-18 15:53:36.937|NULL|N
45|120506|CT|MSER|Meat Cutting/Meat Cutter|2|2|2025|452025120506CTMSER22|2025-08-18 15:53:36.937|NULL|N
45|141001|CT|ELTE|Electrical and Electronics Engineerin|2|2|2025|452025141001CTELTE22|2025-08-18 15:53:36.937|NULL|N
45|307101|CT|DATA|Data Analytics, General|1B|1B|2025|452025307101CTDATA1B1B|2025-08-18 15:53:36.937|NULL|N
45|307101|CT|DATE|Data Analytics, General|1B|1B|2025|452025307101CTDATE1B1B|2025-08-18 15:53:36.937|NULL|N
45|430107|OC|POLA|Criminal Justice/Police Science|1B|1B|2025|452025430107OCPOLA1B1B|2025-08-18 15:53:36.937|NULL|N
45|430107|OC|USFO|Criminal Justice/Police Science|1B|1B|2025|452025430107OCUSFO1B1B|2025-08-18 15:53:36.937|NULL|N
45|430203|OC|FIRF|Fire Science/Fire-fighting|1B|1B|2025|452025430203OCFIRF1B1B|2025-08-18 15:53:36.937|NULL|N
45|460201|CT|CONT|Carpentry/Carpenter|2|2|2025|452025460201CTCONT22|2025-08-18 15:53:36.937|NULL|N
45|460302|CT|APPE|Electrician|1B|1B|2025|452025460302CTAPPE1B1B|2025-08-18 15:53:36.937|NULL|N
45|460503|CT|APPP|Plumbing Technology/Plumber|1B|1B|2025|452025460503CTAPPP1B1B|2025-08-18 15:53:36.937|NULL|N
45|470105|CT|DRDS|Industrial Electronics Technology/Technician|2|2|2025|452025470105CTDRDS22|2025-08-18 15:53:36.937|NULL|N
45|470303|CT|AMAC|Industrial Mechanics and Maintenance Technology|1B|1B|2025|452025470303CTAMAC1B1B|2025-08-18 15:53:36.937|NULL|N
45|470303|CT|ATTE|Industrial Mechanics and Maintenance Technology|1B|1B|2025|452025470303CTATTE1B1B|2025-08-18 15:53:36.937|NULL|N
45|470303|CT|ROBO|Industrial Mechanics and Maintenance Technology|1B|1B|2025|452025470303CTROBO1B1B|2025-08-18 15:53:36.937|NULL|N
45|470603|CT|AUTC|Autobody/Collision and Repair Technology/Technician|2|2|2025|452025470603CTAUTC22|2025-08-18 15:53:36.937|NULL|N
45|470603|CT|CLRT|Autobody/Collision and Repair Technology/Technician|2|2|2025|452025470603CTCLRT22|2025-08-18 15:53:36.937|NULL|N
45|470604|CT|AUTA|Automobile/Automotive Mechanics Technology/Technician|1B|1B|2025|452025470604CTAUTA1B1B|2025-08-18 15:53:36.937|NULL|N
45|470604|CT|AUTM|Automobile/Automotive Mechanics Technology/Technician|1B|1B|2025|452025470604CTAUTM1B1B|2025-08-18 15:53:36.937|NULL|N
45|470604|CT|AUTO|Automobile/Automotive Mechanics Technology/Technician|1B|1B|2025|452025470604CTAUTO1B1B|2025-08-18 15:53:36.937|NULL|N
45|470605|CT|DIES|Diesel Mechanics Technology/Technician|2|2|2025|452025470605CTDIES22|2025-08-18 15:53:36.937|NULL|N
45|480501|CT|MACT|Machine Tool Technology/Machinist|2|2|2025|452025480501CTMACT22|2025-08-18 15:53:36.937|NULL|N
45|480508|CT|WELT|Welding Technology/Welder|2|2|2025|452025480508CTWELT22|2025-08-18 15:53:36.937|NULL|N
45|490202|CT|NULL|Construction/Heavy Equipment/Earthmoving Equipment Operation|1B|1B|2025|452025490202CT1B1B|2025-08-18 15:53:36.937|NULL|N
45|490202|CT|HEOC|Construction/Heavy Equipment/Earthmoving Equipment Operation|1B|1B|2025|452025490202CTHEOC1B1B|2025-08-18 15:53:36.937|NULL|N
